"lang"
{
"Language"	"finnish"
"[english]DOTA_Item_Desc_Desc_Tag"	"Double or right-click this tool and use it on an item in your backpack to give the item a <font color='#9da1a9'>customized description</font>.
	Description Tags are consumable items, and may only be used once. A described item can be reverted to its original state by right-clicking the item in the backpack and pressing the 'Restore' option."
"DOTA_Item_Backpack_Expander"	"Repunlaajennin"
"[english]DOTA_Item_Backpack_Expander"	"Backpack Expander"
"DOTA_Item_75_Battle_Point_Booster_3_Days"	"75% Taistelubonus (3 päivää)"
"[english]DOTA_Item_75_Battle_Point_Booster_3_Days"	"75% Battle Point Booster (3 Days)"
"DOTA_Item_75_Battle_Point_Booster_6_Days"	"75% Taistelubonus (6 päivää)"
"[english]DOTA_Item_75_Battle_Point_Booster_6_Days"	"75% Battle Point Booster (6 Days)"
"DOTA_Item_LeagueViewPass"	"League View Test"
"[english]DOTA_Item_LeagueViewPass"	"League View Test"
"DOTA_Item_Desc_LeagueViewPass"	" "
"[english]DOTA_Item_Desc_LeagueViewPass"	"League View Test"
"DOTA_Bundle_DOTA2_Access"	"Dota 2 -kutsu"
"[english]DOTA_Bundle_DOTA2_Access"	"Dota 2 Invite"
"DOTA_Item_International_2012_Ticket"	"International 2012 -lippu"
"[english]DOTA_Item_International_2012_Ticket"	"International 2012 Ticket"
"DOTA_WearableType_Helmet"	"kypärä"
"[english]DOTA_WearableType_Helmet"	"helmet"
"DOTA_WearableType_Misc"	"Muu"
"[english]DOTA_WearableType_Misc"	"Misc"
"DOTA_WearableType_Snake_Charm"	"käärmeriipus"
"[english]DOTA_WearableType_Snake_Charm"	"Snake Charm"
"DOTA_WearableType_Strange_Modifier"	"Kummallinen muuntaja"
"[english]DOTA_WearableType_Strange_Modifier"	"Strange Modifier"
"DOTA_WearableType_TournamentTicket"	"turnauslippu"
"[english]DOTA_WearableType_TournamentTicket"	"Tournament Ticket"
"DOTA_Item_Phantom_Assassins_Helmet"	"Phantom Assassinin kypärä"
"[english]DOTA_Item_Phantom_Assassins_Helmet"	"Phantom Assassin's Helmet"
"DOTA_Item_Desc_Phantom_Assassins_Helmet"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Phantom_Assassins_Helmet"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Phantom_Assassins_Helmet"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Phantom_Assassins_Helmet"	"This new item has no description."
"DOTA_Item_Phantom_Assassins_Cape"	"Phantom Assassinin viitta"
"[english]DOTA_Item_Phantom_Assassins_Cape"	"Phantom Assassin's Cape"
"DOTA_Item_Desc_Copy_of_Phantom_Assassins_Shoulder_Pads"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Phantom_Assassins_Shoulder_Pads"	"This new item has no description."
"DOTA_Item_Phantom_Assassins_Weapon"	"Phantom Assassinin ase"
"[english]DOTA_Item_Phantom_Assassins_Weapon"	"Phantom Assassin's Weapon"
"DOTA_Item_Desc_Copy_of_Phantom_Assassins_Cape"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Phantom_Assassins_Cape"	"This new item has no description."
"DOTA_Item_Phantom_Assassins_Daggers"	"Phantom Assassinin tikarit"
"[english]DOTA_Item_Phantom_Assassins_Daggers"	"Phantom Assassin's Daggers"
"DOTA_Item_Desc_Phantom_Assassins_Daggers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Phantom_Assassins_Daggers"	"This new item has no description."
"DOTA_Item_Desc_Ol_Snaggletooth"	"Witch Doctor löysi tämän tyylikkään krokoleuan puskaan hylättynä."
"[english]DOTA_Item_Desc_Ol_Snaggletooth"	"Witch Doctor found this stylish croc jaw discarded in the bush."
"DOTA_Item_Desc_Grandfathers_Ribs"	"Witch Doctorin kantamat kylkiluut kuuluivat hänen isoisälleen, suurelle shamaanille, joka kykeni puhumaan väkevien henkien kanssa. Isoisä tarjoaa Witch Doctorille voimaa, ja saa vastineeksi tilaisuuden nähdä jälleen, kuinka veri virtaa."
"[english]DOTA_Item_Desc_Grandfathers_Ribs"	"Witch Doctor carries the ribs of his old grandfather, a shaman who held powerful magicks and spoke with influential spirits. Grandfather offers the Witch Doctor access to power in exchange for the opportunity to see blood spilled once more."
"DOTA_Item_Desc_Rattlebite"	"Myös henget pelkäävät käärmeitä."
"[english]DOTA_Item_Desc_Rattlebite"	"Spirits are afraid of snakes, too."
"DOTA_Item_Desc_Vile_Carnival_Hat"	"Kun elämä on halpaa, sielut ovat maksuvälineinä."
"[english]DOTA_Item_Desc_Vile_Carnival_Hat"	"When life is cheap, souls are currency."
"DOTA_Item_Desc_Shrunken_Head_Staff"	"Tässä sauvassa keikkuva pää kuuluu Witch Doctorin äidille. Niin kultainen poika."
"[english]DOTA_Item_Desc_Shrunken_Head_Staff"	"The head of Witch Doctor's mother hangs from this staff. Such a loving son."
"DOTA_Item_Desc_Wooden_Fetish_Mask"	"Sen kuuluisi näyttää hymyltä."
"[english]DOTA_Item_Desc_Wooden_Fetish_Mask"	"It's supposed to be smiling."
"DOTA_Item_Desc_Tribal_Totem_Mask"	"Kaikki Witch Doctorin orjuuttamat henget eivät ole hänen esivanhempiensa. Tämä toteemi pitää sisällään suolla rämpivän Yando-pedon vangitun sielun."
"[english]DOTA_Item_Desc_Tribal_Totem_Mask"	"Not all of the Witch Doctor's enslaved spirits are ancestors. This household totem contains the trapped soul of a swamp dwelling Yando beast."
"DOTA_Item_Desc_Demon_Skull_Staff"	"Witch Doctor on selvästi kallojen perään."
"[english]DOTA_Item_Desc_Demon_Skull_Staff"	"Witch Doctor clearly has a thing for skulls."
"DOTA_Item_Desc_Staff_of_the_Old_Doctor"	"Witch Doctorin noustua heimonsa suurmieheksi hän valmisti sauvansa edeltäjänsä jäännöksistä. Ehkäpä hän teki sen kunnianosoituksena, mutta useimmat pitivät sitä varoituksena."
"[english]DOTA_Item_Desc_Staff_of_the_Old_Doctor"	"When the Witch Doctor rose to his position of power over his tribe, he fashioned this staff from the remains of the old Doctor. Perhaps it was meant as an honor, but most saw it as a warning."
"DOTA_WearableType_mount"	"ratsu"
"[english]DOTA_WearableType_mount"	"Mount"
"DOTA_Item_Disruptors_Weapon"	"Disruptorin ase"
"[english]DOTA_Item_Disruptors_Weapon"	"Disruptor's Weapon"
"DOTA_Item_Disruptors_Bracers"	"Disruptorin rannesuojat"
"[english]DOTA_Item_Disruptors_Bracers"	"Disruptor's Bracers"
"DOTA_Item_Desc_Copy_of_Disruptors_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Weapon"	"This new item has no description."
"DOTA_Item_Disruptors_Hair"	"Disruptorin hiukset"
"[english]DOTA_Item_Disruptors_Hair"	"Disruptor's Hair"
"DOTA_Item_Desc_Copy_of_Disruptors_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Bracers"	"This new item has no description."
"DOTA_Item_Disruptors_Back"	"Disruptorin selkä"
"[english]DOTA_Item_Disruptors_Back"	"Disruptor's Back"
"DOTA_Item_Desc_Copy_of_Disruptors_Hair"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Hair"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Disruptors_Back"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Back"	"This new item has no description."
"DOTA_Item_Disruptors_Mount"	"Disruptorin ratsu"
"[english]DOTA_Item_Disruptors_Mount"	"Disruptor's Mount"
"DOTA_Item_Desc_Copy_of_Disruptors_Shoulder_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Disruptors_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Unusual_Paint_Blue"	"Erikoinen maali: Sininen"
"[english]DOTA_Item_Unusual_Paint_Blue"	"Unusual Paint: Blue"
"DOTA_Item_Unusual_Paint_Green"	"Erikoinen maali: Vihreä"
"[english]DOTA_Item_Unusual_Paint_Green"	"Unusual Paint: Green"
"DOTA_Item_Unusual_Paint_Light_Green"	"Erikoinen maali: Vaaleanvihreä"
"[english]DOTA_Item_Unusual_Paint_Light_Green"	"Unusual Paint: Light Green"
"DOTA_Item_Unusual_Paint_Gold"	"Erikoinen maali: Kulta"
"[english]DOTA_Item_Unusual_Paint_Gold"	"Unusual Paint: Gold"
"DOTA_Item_Unusual_Paint_Orange"	"Erikoinen maali: Oranssi"
"[english]DOTA_Item_Unusual_Paint_Orange"	"Unusual Paint: Orange"
"DOTA_WearableType_Skirt"	"hame"
"[english]DOTA_WearableType_Skirt"	"Skirt"
"DOTA_WearableType_Twinblade"	"kaksoisterä"
"[english]DOTA_WearableType_Twinblade"	"Twinblade"
"DOTA_WearableType_Spear"	"keihäs"
"[english]DOTA_WearableType_Spear"	"Spear"
"DOTA_WearableType_Drum"	"rumpu"
"[english]DOTA_WearableType_Drum"	"Drum"
"DOTA_WearableType_Fish_Club"	"kalanuija"
"[english]DOTA_WearableType_Fish_Club"	"Fish Club"
"DOTA_Item_Skeleton_Kings_head"	"Skeleton Kingin pää"
"[english]DOTA_Item_Skeleton_Kings_head"	"Skeleton King's head"
"DOTA_Item_Skeleton_Kings_Weapon"	"Skeleton Kingin ase"
"[english]DOTA_Item_Skeleton_Kings_Weapon"	"Skeleton King's Weapon"
"DOTA_Item_Skeleton_Kings_Cape"	"Skeleton Kingin viitta"
"[english]DOTA_Item_Skeleton_Kings_Cape"	"Skeleton King's Cape"
"DOTA_Item_Desc_SlayerSword_of_Sir_Davion"	"Lohikäärmettä vastaan miekan terävyys merkitsee vähemmän kuin mielen terävyys."
"[english]DOTA_Item_Desc_SlayerSword_of_Sir_Davion"	"When facing a dragon the edge of one's blade means less than the sharpness of one's mind."
"DOTA_Item_Desc_Pauldron_of_Sir_Davion"	"Dragon Knightia suojaa haarniskan sijaan hänen uskonsa."
"[english]DOTA_Item_Desc_Pauldron_of_Sir_Davion"	"A dragon knight is protected not by armor, but his faith."
"DOTA_Item_Desc_Bracer_of_Sir_Davion"	"Lohikäärmeestä on mahdotonta saada voittoa, ellei ensin hallitse itseään."
"[english]DOTA_Item_Desc_Bracer_of_Sir_Davion"	"Achieving mastery against dragons is impossible without first achieving mastery of the self."
"DOTA_Item_Desc_Hardened_Hunters_Bracer"	"Monet uskovat, ettei palkkionmetsästäjä lainkaan ajattele uhrejaan. Tosiasiassa palkkionmetsästäjä ymmärtää täysin kohteensa tuskan ja pelon. Hän ei vain välitä vähääkään."
"[english]DOTA_Item_Desc_Hardened_Hunters_Bracer"	"One might think that the bounty hunter thinks nothing of his victim. On the contrary, the bounty hunter understands his target's pain and fear. He simply does not care."
"DOTA_Item_Desc_Hardened_Hunters_Armor"	"Palkkatapon arvoa ei määrää pelkkä palkkion suuruus, vaan myös kalmankankealta kohteelta viety saalis."
"[english]DOTA_Item_Desc_Hardened_Hunters_Armor"	"The value of a contract is measured not only in the bounty paid, but in the loot taken from the mark's cold corpse."
"DOTA_Item_Desc_Hardened_Hunters_Mask"	"Monet ryövärit pitävät nahkaista kaulasuojusta suojatakseen kurkkunsa niin sanottujen 'liittolaistensa' tikareilta."
"[english]DOTA_Item_Desc_Hardened_Hunters_Mask"	"It's not uncommon for bandits to wear leather gorgets to protect their throats from the knives of their 'allies.'"
"DOTA_Item_Desc_Manifold_Spear"	"Kolmiteräinen keihäs. Valo näyttää heijastavun siitä oudosti."
"[english]DOTA_Item_Desc_Manifold_Spear"	"A spear with three edges. It seems to reflect the light strangely."
"DOTA_Item_Desc_Kingslayer_Axe"	"Neljän mestarisepän takoma kirves, jonka jokainen terä on työstetty hyvin tarkasti."
"[english]DOTA_Item_Desc_Kingslayer_Axe"	"An axe crafted by four master smiths, each edge carefully wrought."
"DOTA_Item_Desc_Edgebearers_Helm"	"Kypärä, terävä kuin kirves."
"[english]DOTA_Item_Desc_Edgebearers_Helm"	"A helm as sharp as an axe."
"DOTA_Item_Desc_Hammer_of_the_Dingus"	"Nimetön ase, joka on kääritty Kaikkinäkevän kirjasta poimittuun pyhään kirjoitukseen."
"[english]DOTA_Item_Desc_Hammer_of_the_Dingus"	"A nameless weapon, wrapped in holy scripture taken from the Book of the All Seeing."
"DOTA_Item_Announcer_Storm_Spirit"	"Kuuluttaja: Storm Spirit"
"[english]DOTA_Item_Announcer_Storm_Spirit"	"Announcer: Storm Spirit"
"DOTA_Item_Desc_Announcer_Storm_Spirit"	"Tämä paketti korvaa oletuskuuluttajan Storm Spiritin teatraalisella touhotuksella."
"[english]DOTA_Item_Desc_Announcer_Storm_Spirit"	"This pack replaces the Default announcer with the boisterous theatrics of Storm Spirit."
"DOTA_Item_Announcer_Pirate_Capn"	"Kuuluttaja: Merirosvokapteeni"
"[english]DOTA_Item_Announcer_Pirate_Capn"	"Announcer: Pirate Captain"
"DOTA_WearableType_Crown"	"kruunu"
"[english]DOTA_WearableType_Crown"	"Crown"
"DOTA_WearableType_Backpack"	"reppu"
"[english]DOTA_WearableType_Backpack"	"Backpack"
"DOTA_WearableType_Knife"	"puukko"
"[english]DOTA_WearableType_Knife"	"Knife"
"DOTA_Item_Desc_Copy_of_Brewmasters_Staff"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Brewmasters_Staff"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Brewmasters_Barrel"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Brewmasters_Barrel"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Brewmasters_Backpack"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Brewmasters_Backpack"	"This new item has no description."
"DOTA_Item_Rikis_Horns"	"Rikin sarvet"
"[english]DOTA_Item_Rikis_Horns"	"Riki's Horns"
"DOTA_Item_Rikis_Tail"	"Rikin häntä"
"[english]DOTA_Item_Rikis_Tail"	"Riki's Tail"
"DOTA_Item_Rikis_Gloves"	"Rikin hanskat"
"[english]DOTA_Item_Rikis_Gloves"	"Riki's Gloves"
"DOTA_Item_Pugnas_Shoulder"	"Pugnan olkapää"
"[english]DOTA_Item_Pugnas_Shoulder"	"Pugna's Shoulder"
"DOTA_Item_Desc_Grand_Blade_of_the_Demigod"	"Tämä kauhistuttava miekka kaatoi muinaisen valtakunnan, jonka nimeä ei muista enää kukaan. Sen sijaan itse miekka ei tunnu katoavan tai unohtuvan koskaan."
"[english]DOTA_Item_Desc_Grand_Blade_of_the_Demigod"	"The name of the ancient kingdom that fell to this terrible blade has long been forgotten to history.  The blade itself, however, seems impossible to lose track of. "
"DOTA_Item_Desc_Copy_of_Creepers_Cruel_Shuriken"	"'Auts!'"
"[english]DOTA_Item_Desc_Copy_of_Creepers_Cruel_Shuriken"	"'Ouch!'"
"DOTA_Item_Desc_Copy_of_BladedStaff_of_the_Reaper"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_BladedStaff_of_the_Reaper"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Makeshift_Sword_of_the_Reaper"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Makeshift_Sword_of_the_Reaper"	"This new item has no description."
"DOTA_Item_Desc_Bloodmist_Helm"	"Tämä kypärä istuu tukevasti päässä, vankentaen niskaa."
"[english]DOTA_Item_Desc_Bloodmist_Helm"	"This helm sits heavily on the head to strengthen the neck below."
"DOTA_Item_Desc_Demon_Claive"	"Sven näytti hyvin nostalgiselta nähdessään tämän miekan, muttei kertonut syytä."
"[english]DOTA_Item_Desc_Demon_Claive"	"Sven seemed overcome with nostalgia at the sight of this sword, though he would not say why."
"DOTA_Item_Desc_Bracers_of_Profound_Perfection"	"Vaikka monet velhot ovat Invokerille kateellisia hänen käsittämättömien voimiensa vuoksi, toiset kadehtivat vain hänen vertaansa vailla olevaa tyylitajuaan."
"[english]DOTA_Item_Desc_Bracers_of_Profound_Perfection"	"While many wizards are jealous of the Invoker's unimaginable power, others are merely jealous of his peerless taste."
"DOTA_Bundle_Desc_Summer_2012"	"Sisältää 47 (valtavan kasan!) uusia esineitä:"
"[english]DOTA_Bundle_Desc_Summer_2012"	"Includes a massive pile of 47 new items:"
"DOTA_Item_Desc_Copy_of_Nyxs_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Nyxs_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Nyxs_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Nyxs_Armor"	"This new item has no description."
"DOTA_WearableType_Booby_Trap"	"ansa"
"[english]DOTA_WearableType_Booby_Trap"	"Booby Trap"
"DOTA_Item_Desc_Obsidian_Destroyers_head"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Obsidian_Destroyers_head"	"This new item has no description."
"DOTA_Item_Rubicks_Staff"	"Rubickin sauva"
"[english]DOTA_Item_Rubicks_Staff"	"Rubick's Staff"
"DOTA_Item_Desc_Copy_of_Rubicks_Staff"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Rubicks_Staff"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Rubicks_Cape"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Rubicks_Cape"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Necrolytes_Sickle"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Necrolytes_Sickle"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Necrolytes_Beard"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Necrolytes_Beard"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Necrolytes_Headdress"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Necrolytes_Headdress"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Chens_Staff"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Chens_Staff"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Chens_Mount"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Chens_Mount"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Chens_Helmet"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Chens_Helmet"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Chens_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Chens_Bracers"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Chens_Shoulder_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Chens_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Treants_Head"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Treants_Head"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Treants_Foliage"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Treants_Foliage"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Treants_Hands"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Treants_Hands"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Treants_Feet"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Treants_Feet"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dooms_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dooms_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dooms_Helm"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dooms_Helm"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dooms_Shoulder_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dooms_Shoulder_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dooms_Bracers"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dooms_Bracers"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dooms_Belt"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dooms_Belt"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Dooms_Wings"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Dooms_Wings"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shadow_Shamans_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Shamans_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shadow_Shamans_Offhand_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Shamans_Offhand_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shadow_Shamans_Headdress"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Shamans_Headdress"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shadow_Shamans_Armor"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Shamans_Armor"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Shadow_Shamans_Stuff"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Shadow_Shamans_Stuff"	"This new item has no description."
"DOTA_WearableType_Blade"	"terä"
"[english]DOTA_WearableType_Blade"	"Blade"
"DOTA_WearableType_Book"	"kirja"
"[english]DOTA_WearableType_Book"	"Book"
"DOTA_WearableType_Cask"	"tynnyri"
"[english]DOTA_WearableType_Cask"	"Cask"
"DOTA_WearableType_Flail"	"ketjukuulanuija"
"[english]DOTA_WearableType_Flail"	"Flail"
"DOTA_WearableType_Sickle"	"sirppi"
"[english]DOTA_WearableType_Sickle"	"Sickle"
"DOTA_WearableType_Bottle"	"pullo"
"[english]DOTA_WearableType_Bottle"	"Bottle"
"DOTA_WearableType_Belly_Guard"	"vatsapanssari"
"[english]DOTA_WearableType_Belly_Guard"	"Belly Guard"
"DOTA_WearableType_Club"	"nuija"
"[english]DOTA_WearableType_Club"	"Club"
"DOTA_WearableType_Cloak"	"viitta"
"[english]DOTA_WearableType_Cloak"	"Cloak"
"DOTA_WearableType_International_Courier"	"International-kuriiri"
"[english]DOTA_WearableType_International_Courier"	"International Courier"
"DOTA_WearableType_Fan"	"fanituote"
"[english]DOTA_WearableType_Fan"	"Fan Item"
"DOTA_Item_Blood_Seekers_Blade"	"Bloodseekerin terä"
"[english]DOTA_Item_Blood_Seekers_Blade"	"Blood Seeker's Blade"
"DOTA_Item_Blood_Seekers_Blade__OffHand"	"Bloodseekerin tukikäden terä"
"[english]DOTA_Item_Blood_Seekers_Blade__OffHand"	"Blood Seeker's Blade - Off-Hand"
"DOTA_Item_Blood_Seekers_Skirt"	"Bloodseekerin helma"
"[english]DOTA_Item_Blood_Seekers_Skirt"	"Blood Seeker's Skirt"
"DOTA_Item_Desc_Cerebral_Support"	"Mikä muinainen peto mahtoi kerran kantaa tätä? Tidehunter ei välitä."
"[english]DOTA_Item_Desc_Cerebral_Support"	"What ancient beast once wore this?  The Tidehunter cares not."
"DOTA_Item_Back_Hook__OffHand"	"Back Hook - Toisen käden"
"[english]DOTA_Item_Back_Hook__OffHand"	"Back Hook - Off-Hand"
"DOTA_Item_Desc_Horseshoe_Crab"	"Toisinaan Tidehunter kaipaa jotain hieman rapeampaa."
"[english]DOTA_Item_Desc_Horseshoe_Crab"	"Sometimes Tidehunter wants something a little more crunchy."
"DOTA_Item_Desc_Echinoderm_Shield"	"Mitä Tidehunter päättääkin pitää lemmikkinään, on hänen oma asiansa."
"[english]DOTA_Item_Desc_Echinoderm_Shield"	"What Tidehunter chooses to keep as a pet is his business."
"DOTA_Item_Desc_Tortoise_Paddle"	"Tidehunter ei juurikaan kehuskele keksinnöillään muille. Hän mieluummin hakkaa muita niillä."
"[english]DOTA_Item_Desc_Tortoise_Paddle"	"Tidehunter has never been one to brag about his inventions.  He only hits people with them."
"DOTA_Item_Bloodletter__OffHand"	"Bloodletter - Off-Hand"
"[english]DOTA_Item_Bloodletter__OffHand"	"Bloodletter - Off-Hand"
"DOTA_Item_Bonehunter_Slicer__OffHand"	"Bonehunter Slicer - Off-Hand"
"[english]DOTA_Item_Bonehunter_Slicer__OffHand"	"Bonehunter Slicer - Off-Hand"
"DOTA_Item_Desc_Carved_Grin_of_the_Trickster"	"Mutta hymyileekö Yurnero koskaan maskinsa takana?"
"[english]DOTA_Item_Desc_Carved_Grin_of_the_Trickster"	"But does Yurnero ever smile beneath the mask?"
"DOTA_Item_Desc_Summoners_Tambourine"	"Henget vastaavat usein niille, jotka pitävät kovinta meteliä."
"[english]DOTA_Item_Desc_Summoners_Tambourine"	"The spirits often respond to those who make the most noise."
"DOTA_Item_Desc_Spine_Sword"	"Useimmat pitävät selkäänpuukotetuksi joutumista esteenä, mutta muutamille se antaa ajatuksen."
"[english]DOTA_Item_Desc_Spine_Sword"	"Most see being stabbed in the back as a hindrance, but for a few, it's an inspiration."
"DOTA_Item_Desc_Mask_of_the_ManySighted"	"Naamioiden saarella kuolemalla sanotaan olevan monta valvovaa silmää."
"[english]DOTA_Item_Desc_Mask_of_the_ManySighted"	"On the Isle of Masks, death is said to have many watchful eyes."
"DOTA_WearableType_Sea_Beast"	"meripeto"
"[english]DOTA_WearableType_Sea_Beast"	"Sea Beast"
"DOTA_Item_Drows_Headwear"	"Drowin päähine"
"[english]DOTA_Item_Drows_Headwear"	"Drow's Headwear"
"DOTA_Item_Desc_Ice_Burst_Cloak"	"Tuikkivan huurteen viitta."
"[english]DOTA_Item_Desc_Ice_Burst_Cloak"	"A cloak of scintillating frost."
"DOTA_WearableType_Dagger"	"tikari"
"[english]DOTA_WearableType_Dagger"	"Dagger"
"DOTA_WearableType_Neck"	"kaula"
"[english]DOTA_WearableType_Neck"	"neck"
"DOTA_WearableType_Crests"	"harjakkeet"
"[english]DOTA_WearableType_Crests"	"Crests"
"DOTA_WearableType_Claw"	"käsiterä"
"[english]DOTA_WearableType_Claw"	"Claw"
"DOTA_WearableType_TwoHanded_Mace"	"kahden käden nuija"
"[english]DOTA_WearableType_TwoHanded_Mace"	"Two-Handed Mace"
"DOTA_WearableType_Lance"	"peitsi"
"[english]DOTA_WearableType_Lance"	"Lance"
"DOTA_WearableType_Halberd"	"hilpari"
"[english]DOTA_WearableType_Halberd"	"Halberd"
"DOTA_WearableType_Poleaxe"	"hilpari"
"[english]DOTA_WearableType_Poleaxe"	"Poleaxe"
"DOTA_WearableType_Egg"	"muna"
"[english]DOTA_WearableType_Egg"	"Egg"
"DOTA_WearableType_Paired_Weapons"	"asepari"
"[english]DOTA_WearableType_Paired_Weapons"	"Paired Weapons"
"DOTA_Item_Desc_Copy_of_Naga_Sirens_Sword"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Naga_Sirens_Sword"	"This new item has no description."
"DOTA_Item_Sparrowhawk_Quiver"	"Sparrowhawk Quiver"
