"lang"
{
"Language"	"thai"
"DOTA_Item_Desc_Fluted_Guard_of_the_Moon_Rider"	"สัญลักษณ์แห่งเกียรติยศ จงสวมใส่อย่างนุ่มนวลและรอบคอบ"
"[english]DOTA_Item_Desc_Fluted_Guard_of_the_Moon_Rider"	"An emblem of honor, worn with grace but never lightly."
"DOTA_Item_Lion_Drape_of_the_Moon_Rider"	"Lion Drape of the Moon Rider"
"[english]DOTA_Item_Lion_Drape_of_the_Moon_Rider"	"Lion Drape of the Moon Rider"
"DOTA_Item_Desc_Lion_Drape_of_the_Moon_Rider"	"The Lion of the Moon อำพรางผู้ที่ขี่มันด้วยมนตราและพละกำลัง"
"[english]DOTA_Item_Desc_Lion_Drape_of_the_Moon_Rider"	"The Lion of the Moon cloaks its riders in magic and might."
"DOTA_Item_Lion_Quiver_of_the_Moon_Rider"	"Lion Quiver of the Moon Rider"
"[english]DOTA_Item_Lion_Quiver_of_the_Moon_Rider"	"Lion Quiver of the Moon Rider"
"DOTA_Item_Tail_of_the_Moon_Rider"	"Tail of the Moon Rider"
"[english]DOTA_Item_Tail_of_the_Moon_Rider"	"Tail of the Moon Rider"
"DOTA_Item_Gloomblade"	"Gloomblade"
"[english]DOTA_Item_Gloomblade"	"Gloomblade"
"DOTA_Item_Penumbral_Cloak"	"Penumbral Cloak"
"[english]DOTA_Item_Penumbral_Cloak"	"Penumbral Cloak"
"DOTA_Item_Penumbral_Crest"	"Penumbral Crest"
"[english]DOTA_Item_Penumbral_Crest"	"Penumbral Crest"
"DOTA_Item_Penumbral_Hood"	"Penumbral Hood"
"[english]DOTA_Item_Penumbral_Hood"	"Penumbral Hood"
"DOTA_Item_Desc_Penumbral_Hood"	"ใบหน้าของมือสังหารนั้นถูกปกปิดเอาไว้ แต่คุณก็ยังสัมผัสได้ถึงเงามืดและพลังจากสายตาที่เธอจ้องมอง"
"[english]DOTA_Item_Desc_Penumbral_Hood"	"The assassin's face is hidden, yet you can still feel through the shadows the power of her gaze."
"DOTA_Item_Penumbral_Shawl"	"Penumbral Shawl"
"[english]DOTA_Item_Penumbral_Shawl"	"Penumbral Shawl"
"DOTA_Item_Desc_Penumbral_Shawl"	"แม้แต่สิ่งมีชีวิตแห่งแดนสนธยาก็ยังแทบจะไม่เคยเห็นผู้ที่สวมผ้าคลุมไหล่นี้"
"[english]DOTA_Item_Desc_Penumbral_Shawl"	"Even creatures of the twilight can scarcely see the wearer of this shawl."
"DOTA_Item_Penumbral_Warblade"	"Penumbral Warblade"
"[english]DOTA_Item_Penumbral_Warblade"	"Penumbral Warblade"
"DOTA_Item_Desc_Penumbral_Warblade"	"ณ สุดขอบของเงามืด คมมีดสังหารของเธอส่องประกายดุจเศษเสี้ยวของยามสนธยาที่ถูกผ่าออกมา"
"[english]DOTA_Item_Desc_Penumbral_Warblade"	"At the edge of darkness, her warblade shimmers like a piece of dusk cut loose."
"DOTA_Item_The_Tear_of_Agony"	"The Tear of Agony"
"[english]DOTA_Item_The_Tear_of_Agony"	"The Tear of Agony"
"DOTA_Item_Claw_of_the_Ancient_Sovereign"	"Claw of the Ancient Sovereign"
"[english]DOTA_Item_Claw_of_the_Ancient_Sovereign"	"Claw of the Ancient Sovereign"
"DOTA_Item_Desc_Claw_of_the_Ancient_Sovereign"	"ในเศษเสี้ยวของตำนานแห่ง Ancient Sovereign การถูกปลิดชีพด้วยกรงเล็บนั้นคือสุดยอดแห่งความปรารถนา"
"[english]DOTA_Item_Desc_Claw_of_the_Ancient_Sovereign"	"In the fragmentary legends of the Ancient Sovereign, death by such claws was something greatly to be desired."
"DOTA_Item_Crawlers_of_the_Ancient_Sovereign"	"Crawlers of the Ancient Sovereign"
"[english]DOTA_Item_Crawlers_of_the_Ancient_Sovereign"	"Crawlers of the Ancient Sovereign"
"DOTA_Item_Desc_Crawlers_of_the_Ancient_Sovereign"	"Sandking มอบทุกการย่างก้าวเป็นบรรณาการแด่ Ancient Sovereign"
"[english]DOTA_Item_Desc_Crawlers_of_the_Ancient_Sovereign"	"Sandking pays tribute to the Ancient Sovereign with every step."
"DOTA_Item_Sandworn_Visage_of_the_Ancient_Sovereign"	"Sandworn Visage of the Ancient Sovereign"
"[english]DOTA_Item_Sandworn_Visage_of_the_Ancient_Sovereign"	"Sandworn Visage of the Ancient Sovereign"
"DOTA_Item_Stinger_of_the_Ancient_Sovereign"	"Stinger of the Ancient Sovereign"
"[english]DOTA_Item_Stinger_of_the_Ancient_Sovereign"	"Stinger of the Ancient Sovereign"
"DOTA_Item_Desc_Stinger_of_the_Ancient_Sovereign"	"ไม่มีความตายใดๆที่จะเจ็บปวดยิ่งไปกว่าความตายอันสมบูรณ์แบบโดย Ancient Sovereign"
"[english]DOTA_Item_Desc_Stinger_of_the_Ancient_Sovereign"	"No death has ever been more painful than that perfected by the Ancient Sovereign."
"DOTA_Item_Vestigial_Wings_of_the_Ancient_Sovereign"	"Vestigial Wings of the Ancient Sovereign"
"[english]DOTA_Item_Vestigial_Wings_of_the_Ancient_Sovereign"	"Vestigial Wings of the Ancient Sovereign"
"DOTA_Item_Desc_Vestigial_Wings_of_the_Ancient_Sovereign"	"เครื่องร่อนสมัยโบราณที่พรางตัวเหนือผืนทรายในยุคสมัยที่ยังไร้ปีก"
"[english]DOTA_Item_Desc_Vestigial_Wings_of_the_Ancient_Sovereign"	"The ancients glided stealthily above the sands in ages when these wings were not yet vestigial."
"DOTA_Item_Stalwart_Sentinel"	"Stalwart Sentinel"
"[english]DOTA_Item_Stalwart_Sentinel"	"Stalwart Sentinel"
"DOTA_Item_Comb_of_the_Hidden_Temple"	"Comb of the Hidden Temple"
"[english]DOTA_Item_Comb_of_the_Hidden_Temple"	"Comb of the Hidden Temple"
"DOTA_Item_Taunt_Celebration_of_Death"	"Taunt: Celebration of Death"
"[english]DOTA_Item_Taunt_Celebration_of_Death"	"Taunt: Celebration of Death"
"DOTA_Item_Desc_Taunt_Celebration_of_Death"	"ดึงดูดสายตาของเหล่าบรรพบุรุษให้จับจ้องมาที่ชัยชนะของเจ้า!"
"[english]DOTA_Item_Desc_Taunt_Celebration_of_Death"	"Draw the eye of the ancestors upon your victory!"
"DOTA_Set_The_Ancient_Sovereign"	"The Ancient Sovereign"
"[english]DOTA_Set_The_Ancient_Sovereign"	"The Ancient Sovereign"
"DOTA_Set_Attributes_of_the_Foretold"	"Attributes of the Foretold"
"[english]DOTA_Set_Attributes_of_the_Foretold"	"Attributes of the Foretold"
"DOTA_Set_The_Battle_Caster"	"The Battle Caster"
"[english]DOTA_Set_The_Battle_Caster"	"The Battle Caster"
"DOTA_Set_Caustic_Steel"	"Caustic Steel"
"[english]DOTA_Set_Caustic_Steel"	"Caustic Steel"
"DOTA_Set_The_Conquering_Tyrant"	"The Conquering Tyrant"
"[english]DOTA_Set_The_Conquering_Tyrant"	"The Conquering Tyrant"
"DOTA_Set_The_Moon_Rider"	"The Moon Rider"
"[english]DOTA_Set_The_Moon_Rider"	"The Moon Rider"
"DOTA_Set_Penumbral_Vesture"	"Penumbral Vesture"
"[english]DOTA_Set_Penumbral_Vesture"	"Penumbral Vesture"
"DOTA_Item_Deepest_Depths"	"Deepest Depths"
"[english]DOTA_Item_Deepest_Depths"	"Deepest Depths"
"DOTA_Item_Tempest_Wing"	"Tempest Wing"
"[english]DOTA_Item_Tempest_Wing"	"Tempest Wing"
"DOTA_Item_Desc_Tempest_Wing"	"ผู้ที่เพลี่ยงพล้ำให้กับฟากฟ้าจะพบแต่เพียงการร่วงหล่นจากที่สูง"
"[english]DOTA_Item_Desc_Tempest_Wing"	"Those who fail the skies face nothing but a very long fall."
"DOTA_Item_International_2013_Ticket"	"International 2013 Ticket"
"[english]DOTA_Item_International_2013_Ticket"	"International 2013 Ticket"
"DOTA_Item_Curse_Dota_2_Invitational"	"Curse Dota 2 Invitational"
"[english]DOTA_Item_Curse_Dota_2_Invitational"	"Curse Dota 2 Invitational"
"DOTA_Item_Curse_Dota_2_Invitational__ADMIN"	"Curse Dota 2 Invitational - ADMIN"
"[english]DOTA_Item_Curse_Dota_2_Invitational__ADMIN"	"Curse Dota 2 Invitational - ADMIN"
"DOTA_WearableType_Tournament_Compendium"	"Tournament Compendium"
"[english]DOTA_WearableType_Tournament_Compendium"	"Tournament Compendium"
"DOTA_Item_Smeevil"	"Smeevil"
"[english]DOTA_Item_Smeevil"	"Smeevil"
"DOTA_Item_Empowered"	"Empowered"
"[english]DOTA_Item_Empowered"	"Empowered"
"DOTA_Item_Desc_Empowered"	"ลั่นกลองสงคราม 
กีบเท้าที่ควบย่ำ 
โลหิตไหลรินสู่ผืนโลกา 
กองทัพอันโหดเหี้ยมเคลื่อนพล"
"[english]DOTA_Item_Desc_Empowered"	"The thrum of war, 
	the stomp of hooves, 
	the bloodstained earth, 
	grim forces move.
	"
"DOTA_Item_Nature"	"Nature"
"[english]DOTA_Item_Nature"	"Nature"
"DOTA_Item_International_2013_Battle_Bonus"	"International 2013 Battle Bonus"
"[english]DOTA_Item_International_2013_Battle_Bonus"	"International 2013 Battle Bonus"
"DOTA_Item_Desc_International_2013_Battle_Bonus"	"ใช้ไอเทมนี้เพื่อเพิ่ม <font color='#9da1a9'>Battle Points</font> ที่ได้รับขึ้นอีก <font color='#9da1a9'>125%</font> จนกว่า The International จะจบลง ยิ่งไปกว่านั้นคุณจะช่วยให้ผู้เล่นอื่นได้รับโบนัส <font color='#9da1a9'>Battle Points</font> ทับซ้อนเพิ่มอีกคนละ <font color='#9da1a9'>125%</font>"
"[english]DOTA_Item_Desc_International_2013_Battle_Bonus"	"Use this item to increase the rate at which you earn <font color='#9da1a9'>Battle Points</font> by <font color='#9da1a9'>125%</font> until the end of the International. Additionally, you will grant other players a stacking <font color='#9da1a9'>25%</font> bonus to their <font color='#9da1a9'>Battle Points</font> rate."
"DOTA_Item_Arctic_Hunter_Set"	"Arctic Hunter Set"
"[english]DOTA_Item_Arctic_Hunter_Set"	"Arctic Hunter Set"
"DOTA_Item_Desc_Arctic_Hunter_Set"	"ภายในบรรจุไอเทมทั้งหมดของเซ็ต 'Arctic Hunter' สำหรับ Tusk"
"[english]DOTA_Item_Desc_Arctic_Hunter_Set"	"Includes all of the items in the 'Arctic Hunter' set for Tusk"
"DOTA_Item_Acid_Essence"	"Acid Essence"
"[english]DOTA_Item_Acid_Essence"	"Acid Essence"
"DOTA_Item_Driftwood"	"Driftwood"
"[english]DOTA_Item_Driftwood"	"Driftwood"
"DOTA_Item_Frozen_Touch"	"Frozen Touch"
"[english]DOTA_Item_Frozen_Touch"	"Frozen Touch"
"DOTA_Item_Menace"	"Menace"
"[english]DOTA_Item_Menace"	"Menace"
"DOTA_Item_Treasure_Key_of_the_Malignant_Amanita"	"Treasure Key of the Malignant Amanita"
"[english]DOTA_Item_Treasure_Key_of_the_Malignant_Amanita"	"Treasure Key of the Malignant Amanita"
"DOTA_Item_Desc_Treasure_Key_of_the_Malignant_Amanita"	"ใช้เพื่อเปิดล็อค <font color='#9da1a9'>Treasure Chests of the Malgnant Amanita</font> ดับเบิ้ลคลิกหรือคลิกขวาที่กุญแจในกระเป๋าของคุณแล้วเลือกหีบสมบัติที่คุณต้องการจะเปิด"
"[english]DOTA_Item_Desc_Treasure_Key_of_the_Malignant_Amanita"	"Used to open locked <font color='#9da1a9'>Treasure Chests of the Malgnant Amanita</font>. Double click or right-click the key in your backpack and select the chest you want to open."
"DOTA_Item_Dota_2_Super_League"	"Dota 2 Super League"
"[english]DOTA_Item_Dota_2_Super_League"	"Dota 2 Super League"
"DOTA_Item_Dota_2_Super_League__ADMIN"	"Dota 2 Super League - ADMIN"
"[english]DOTA_Item_Dota_2_Super_League__ADMIN"	"Dota 2 Super League - ADMIN"
"DOTA_Item_The_International_2013_Ticket"	"The International 2013 Ticket"
"[english]DOTA_Item_The_International_2013_Ticket"	"The International 2013 Ticket"
"DOTA_Item_The_International_2013_Battle_Point_Booster"	"The International 2013 Battle Bonus"
"[english]DOTA_Item_The_International_2013_Battle_Point_Booster"	"The International 2013 Battle Bonus"
"DOTA_Item_Eye_of_Omoz"	"Eye of Omoz"
"[english]DOTA_Item_Eye_of_Omoz"	"Eye of Omoz"
"DOTA_Item_Desc_Eye_of_Omoz"	"ภายในเหมืองที่ลุกไหม้แห่ง Stygian Waste ดาบเล่มนี้รู้เห็นทุกสิ่งอย่าง"
"[english]DOTA_Item_Desc_Eye_of_Omoz"	"In the burning pits of the stygian waste, the sword sees all."
"DOTA_Item_Arctic_Hunters_Glove"	"Arctic Hunter's Glove"
"[english]DOTA_Item_Arctic_Hunters_Glove"	"Arctic Hunter's Glove"
"DOTA_Item_Desc_Arctic_Hunters_Glove"	"มันดูไม่ค่อยแข็งแรงทนทาน เหมือนว่ามันจะทำขึ้นมาสำหรับรับรู้การสัมผัสอย่างเที่ยงตรงมากกว่า"
"[english]DOTA_Item_Desc_Arctic_Hunters_Glove"	"What it lacks in heft it more than makes up for in tactile precision."
"DOTA_Item_Arctic_Hunters_Hood"	"Arctic Hunter's Hood"
"[english]DOTA_Item_Arctic_Hunters_Hood"	"Arctic Hunter's Hood"
"DOTA_Item_Desc_Arctic_Hunters_Hood"	"ในคืนอันมืดมิดของฤดูหนาวอันแสนยะเยือก เหล่าหมาป่าแห่ง Icewrack ต่างร้องโหยหวนเพื่อไว้อาลัยพวกพ้องของมัน"
"[english]DOTA_Item_Desc_Arctic_Hunters_Hood"	"In the darkest nights of icy winter, the wolves of Icewrack howl their dirge."
"DOTA_Item_Arctic_Hunters_Ice_Axe"	"Arctic Hunter's Ice Axe"
"[english]DOTA_Item_Arctic_Hunters_Ice_Axe"	"Arctic Hunter's Ice Axe"
"DOTA_Item_Desc_Arctic_Hunters_Ice_Axe"	"การจะไปให้ถึงยอดสูงสุดที่อยู่เหนือ Icewrack จำเป็นต้องใช้เครื่องมือเฉพาะทาง"
"[english]DOTA_Item_Desc_Arctic_Hunters_Ice_Axe"	"To brave the peaks beyond Icewrack requires tools specific to the job."
"DOTA_Item_Arctic_Hunters_Parka"	"Arctic Hunter's Parka"
"[english]DOTA_Item_Arctic_Hunters_Parka"	"Arctic Hunter's Parka"
"DOTA_Item_Desc_Arctic_Hunters_Parka"	"ไม่มีสิ่งใดที่จะต้านทานความหนาวเย็นในแถบขั้วโลกได้ดีไปกว่าหนังของมหาป่า Icewrack"
"[english]DOTA_Item_Desc_Arctic_Hunters_Parka"	"There is no better guard against the arctic cold than the pelt of an Icewrack wolf."
"DOTA_Item_Arctic_Hunters_Snack"	"Arctic Hunter's Snack"
"[english]DOTA_Item_Arctic_Hunters_Snack"	"Arctic Hunter's Snack"
"DOTA_Item_Desc_Arctic_Hunters_Snack"	"ไม่มีทางหาญสู้กับพายุหิมะขาวโพลนโดยที่ไม่มีของขบเคี้ยว!"
"[english]DOTA_Item_Desc_Arctic_Hunters_Snack"	"Never brave the white without a snack!"
"DOTA_Item_Arctic_Hunters_Tusks"	"Arctic Hunter's Tusks"
"[english]DOTA_Item_Arctic_Hunters_Tusks"	"Arctic Hunter's Tusks"
"DOTA_Set_Arctic_Hunter_Set"	"Arctic Hunter Set"
"[english]DOTA_Set_Arctic_Hunter_Set"	"Arctic Hunter Set"
"DOTA_Item_Gear_Tooth"	"Gear Tooth"
"[english]DOTA_Item_Gear_Tooth"	"Gear Tooth"
"DOTA_Item_Pinoy_Gaming_Festival_Summer_Assembly"	"Pinoy Gaming Festival Summer Assembly"
"[english]DOTA_Item_Pinoy_Gaming_Festival_Summer_Assembly"	"Pinoy Gaming Festival Summer Assembly"
"DOTA_Item_Rapture_Gaming_Network_League"	"Rapture Gaming Network League"
"[english]DOTA_Item_Rapture_Gaming_Network_League"	"Rapture Gaming Network League"
"DOTA_Item_Rapture_Gaming_Network_League__ADMIN"	"Rapture Gaming Network League - ADMIN"
"[english]DOTA_Item_Rapture_Gaming_Network_League__ADMIN"	"Rapture Gaming Network League - ADMIN"
"DOTA_Item_Desc_Dota2_Super_League__ADMIN"	"จัดขึ้นโดย Perfect World และ Gamefy สุดยอดทีมทั้ง 10 จากทั่วเอเชียจะมาแข่งขันกันใน LAN Event ขนาดใหญ่เป็นเวลา 5 สัปดาห์ที่ Shanghai ประเทศจีน เพื่อชิงเงินรางวัลกว่า $171,000"
"[english]DOTA_Item_Desc_Dota2_Super_League__ADMIN"	"Hosted by Perfect World and Gamefy, 10 top teams from Asia will be playing in this huge LAN event for 5 weeks in Shanghai, China, competing for a $171,000 prize pool."
"DOTA_Item_MegaKills_Pyrion_Flax"	"Mega-Kills: Pyrion Flax"
"[english]DOTA_Item_MegaKills_Pyrion_Flax"	"Mega-Kills: Pyrion Flax"
"DOTA_Item_Pyrion_Flax_Announcer_Pack"	"Pyrion Flax Announcer Pack"
"[english]DOTA_Item_Pyrion_Flax_Announcer_Pack"	"Pyrion Flax Announcer Pack"
"DOTA_Item_Desc_Pyrion_Flax_Announcer_Pack"	"ไอเทมชุดนี้จะแทนที่เสียงผู้ประกาศเดิมและผู้ประกาศ Mega-Kills ด้วยมุกตลกที่ซุกซนและเป็นเอกลักษณ์ของนักถากถางแห่ง Dota 2 นามว่า Pyrion Flax"
"[english]DOTA_Item_Desc_Pyrion_Flax_Announcer_Pack"	"This pack replaces the Default announcer and Mega-Kills announcer with the unique and unruly humor of Dota 2 satirist Pyrion Flax."
"DOTA_Item_Smeevil_Bird"	"Smeevil_Bird"
"[english]DOTA_Item_Smeevil_Bird"	"Smeevil_Bird"
"DOTA_Item_Cruel_Diretide"	"Cruel Diretide"
"[english]DOTA_Item_Cruel_Diretide"	"Cruel Diretide"
"DOTA_Item_Direstone"	"Direstone"
"[english]DOTA_Item_Direstone"	"Direstone"
"DOTA_Item_Malice"	"Malice"
"[english]DOTA_Item_Malice"	"Malice"
"DOTA_Item_Powered_Star"	"Powered Star"
"[english]DOTA_Item_Powered_Star"	"Powered Star"
"DOTA_Item_Radiant_Ore"	"Radiant Ore"
"[english]DOTA_Item_Radiant_Ore"	"Radiant Ore"
"DOTA_Item_Snows_of_Frostivus"	"Snows of Frostivus"
"[english]DOTA_Item_Snows_of_Frostivus"	"Snows of Frostivus"
"DOTA_Item_Stone_Ruin"	"Stone Ruin"
"[english]DOTA_Item_Stone_Ruin"	"Stone Ruin"
"DOTA_Item_Premier_League_Season_5"	"Premier League Season 5"
"[english]DOTA_Item_Premier_League_Season_5"	"Premier League Season 5"
"DOTA_Item_Premier_League_Season_5__ADMIN"	"Premier League Season 5 - ADMIN"
"[english]DOTA_Item_Premier_League_Season_5__ADMIN"	"Premier League Season 5 - ADMIN"
"DOTA_Item_RaidCall_EMS_One_Summer_2013"	"RaidCall EMS One Summer 2013"
"[english]DOTA_Item_RaidCall_EMS_One_Summer_2013"	"RaidCall EMS One Summer 2013"
"DOTA_Item_RaidCall_EMS_One_Summer_2013__ADMIN"	"RaidCall EMS One Summer 2013 - ADMIN"
"[english]DOTA_Item_RaidCall_EMS_One_Summer_2013__ADMIN"	"RaidCall EMS One Summer 2013 - ADMIN"
"DOTA_Item_StarSeries_Season_VI"	"StarSeries Season VI"
"[english]DOTA_Item_StarSeries_Season_VI"	"StarSeries Season VI"
"DOTA_Item_StarSeries_Season_VI__ADMIN"	"StarSeries Season VI - ADMIN"
"[english]DOTA_Item_StarSeries_Season_VI__ADMIN"	"StarSeries Season VI - ADMIN"
"DOTA_Item_Scythe_of_Vyse"	"Scythe of Vyse"
"[english]DOTA_Item_Scythe_of_Vyse"	"Scythe of Vyse"
"DOTA_Item_Hood_of_Defiance"	"Hood of Defiance"
"[english]DOTA_Item_Hood_of_Defiance"	"Hood of Defiance"
"DOTA_Item_Dirk_of_the_Wicked_Succubus"	"Dirk of the Wicked Succubus"
"[english]DOTA_Item_Dirk_of_the_Wicked_Succubus"	"Dirk of the Wicked Succubus"
"DOTA_Item_Desc_Dirk_of_the_Wicked_Succubus"	"เพื่อทิ่ม เพื่อแทง เพื่อให้เลือดไหลริน เพื่อทำลายล้าง"
"[english]DOTA_Item_Desc_Dirk_of_the_Wicked_Succubus"	"To poke, to prod, to bleed, to destroy."
"DOTA_Item_Horns_of_the_Wicked_Succubus"	"Horns of the Wicked Succubus"
"[english]DOTA_Item_Horns_of_the_Wicked_Succubus"	"Horns of the Wicked Succubus"
"DOTA_Item_Wings_of_the_Wicked_Succubus"	"Wings of the Wicked Succubus"
"[english]DOTA_Item_Wings_of_the_Wicked_Succubus"	"Wings of the Wicked Succubus"
"DOTA_Item_Wraps_of_the_Wicked_Succubus"	"Wraps of the Wicked Succubus"
"[english]DOTA_Item_Wraps_of_the_Wicked_Succubus"	"Wraps of the Wicked Succubus"
"DOTA_WearableType_International_HUD_Skin"	"International HUD Skin"
"[english]DOTA_WearableType_International_HUD_Skin"	"International HUD Skin"
"DOTA_Item_Exoskeleton"	"Exoskeleton"
"[english]DOTA_Item_Exoskeleton"	"Exoskeleton"
"DOTA_Item_Desc_Exoskeleton"	"สำหรับยามที่โครงสร้างเปลือกแข็งตามปกตินั้นไม่เพียงพอ บรรจุไอเทมทั้งหมดของเซ็ต Stalkers Exoskeleton"
"[english]DOTA_Item_Desc_Exoskeleton"	"For when a normal exoskeleton just isnt' enough.  Includes all of the items in the Stalkers Exoskeleton set."
"DOTA_Item_Valor"	"Valor"
"[english]DOTA_Item_Valor"	"Valor"
"DOTA_Item_Armored_Exoskeleton_Arms"	"Armored Exoskeleton Arms"
"[english]DOTA_Item_Armored_Exoskeleton_Arms"	"Armored Exoskeleton Arms"
"DOTA_Item_Desc_Exoskeleton_Arms"	"Weaver ได้สวมชุดเกราะและพร้อมแล้วที่จะสังหารเจ้า"
"[english]DOTA_Item_Desc_Exoskeleton_Arms"	"Weaver is armed and ready.  To kill you."
"DOTA_Item_Armored_Exoskeleton_Back"	"Armored Exoskeleton Back"
"[english]DOTA_Item_Armored_Exoskeleton_Back"	"Armored Exoskeleton Back"
"DOTA_Item_Desc_Exoskeleton_Back"	"แผ่นเกราะหนาที่ปกป้องเจ้าจากการโจมตีของศัตรู"
"[english]DOTA_Item_Desc_Exoskeleton_Back"	"Thick plates of armored chitin protect you from the attack of your enemies."
"DOTA_Item_Armored_Exoskeleton_Legs"	"Armored Exoskeleton Legs"
"[english]DOTA_Item_Armored_Exoskeleton_Legs"	"Armored Exoskeleton Legs"
"DOTA_Item_Desc_Exoskeleton_Legs"	"กระทั่งขาของเจ้าก็ยังสวมเกราะ"
"[english]DOTA_Item_Desc_Exoskeleton_Legs"	"Even your legs are armed."
"DOTA_Item_Armored_Exoskeleton_Wings"	"Armored Exoskeleton Wings"
"[english]DOTA_Item_Armored_Exoskeleton_Wings"	"Armored Exoskeleton Wings"
"DOTA_Item_Desc_Exoskeleton_Wings"	"ด้วยปีกคู่นี้ การกลายร่างขั้นสุดท้ายของเจ้าเป็นอันเสร็จสมบูรณ์"
"[english]DOTA_Item_Desc_Exoskeleton_Wings"	"With these wings, your final transformation is complete."
"DOTA_Item_Maximilian_the_Beetlebear"	"Maximilian the Beetlebear"
"[english]DOTA_Item_Maximilian_the_Beetlebear"	"Maximilian the Beetlebear"
"DOTA_Item_Wicked_Succubus_Set"	"Wicked Succubus Set"
"[english]DOTA_Item_Wicked_Succubus_Set"	"Wicked Succubus Set"
"DOTA_Item_Desc_Wicked_Succubus_Set"	"ไอเทมชุดนี้บรรจุไอเทมทั้งหมดของเซ็ต 'Wicked Succubus' สำหรับ Queen of Pain:"
"[english]DOTA_Item_Desc_Wicked_Succubus_Set"	"This bundle contains all of the items in the 'Wicked Succubus' set for Queen of Pain:"
"DOTA_Item_D2L_Steambear"	"D2L Steambear"
"[english]DOTA_Item_D2L_Steambear"	"D2L Steambear"
"DOTA_Item_RaidCall_Dota_2_League_Season_3"	"RaidCall Dota 2 League Season 3"
"[english]DOTA_Item_RaidCall_Dota_2_League_Season_3"	"RaidCall Dota 2 League Season 3"
"DOTA_Item_RaidCall_Dota_2_League_Season_3__ADMIN"	"RaidCall Dota 2 League Season 3 - ADMIN"
"[english]DOTA_Item_RaidCall_Dota_2_League_Season_3__ADMIN"	"RaidCall Dota 2 League Season 3 - ADMIN"
"DOTA_Item_Dota_2_Canada_Cup"	"Dota 2 Canada Cup"
"[english]DOTA_Item_Dota_2_Canada_Cup"	"Dota 2 Canada Cup"
"DOTA_Item_Dota_2_Canada_Cup__ADMIN"	"Dota 2 Canada Cup - ADMIN"
"[english]DOTA_Item_Dota_2_Canada_Cup__ADMIN"	"Dota 2 Canada Cup - ADMIN"
"DOTA_Item_American_Dota_League"	"American Dota League"
"[english]DOTA_Item_American_Dota_League"	"American Dota League"
"DOTA_Item_American_Dota_League__ADMIN"	"American Dota League - ADMIN"
"[english]DOTA_Item_American_Dota_League__ADMIN"	"American Dota League - ADMIN"
"DOTA_WearableType_Natures_Call_Treants"	"Nature's Call Treants"
"[english]DOTA_WearableType_Natures_Call_Treants"	"Nature's Call Treants"
"DOTA_WearableType_Tusks"	"Tusks"
"[english]DOTA_WearableType_Tusks"	"Tusks"
"DOTA_WearableType_Basket"	"Basket"
"[english]DOTA_WearableType_Basket"	"Basket"
"DOTA_WearableType_Fist"	"Fist"
"[english]DOTA_WearableType_Fist"	"Fist"
"DOTA_WearableType_Ogre_Mask_and_Saddle"	"Ogre Mask and Saddle"
"[english]DOTA_WearableType_Ogre_Mask_and_Saddle"	"Ogre Mask and Saddle"
"DOTA_WearableType_Horns_and_Hair"	"Horns and Hair"
"[english]DOTA_WearableType_Horns_and_Hair"	"Horns and Hair"
"DOTA_WearableType_Runesword"	"Runesword"
"[english]DOTA_WearableType_Runesword"	"Runesword"
"DOTA_WearableType_Mask_and_Eye_Patch"	"Mask and Eye Patch"
"[english]DOTA_WearableType_Mask_and_Eye_Patch"	"Mask and Eye Patch"
"DOTA_WearableType_Eye_Patch"	"Eye Patch"
"[english]DOTA_WearableType_Eye_Patch"	"Eye Patch"
"DOTA_WearableType_The_Brave_Little_Courier"	"The Brave Little Courier"
"[english]DOTA_WearableType_The_Brave_Little_Courier"	"The Brave Little Courier"
"DOTA_WearableType_Courier_Itsid_Bitsid_Arachnid"	"Courier Itsid Bitsid Arachnid"
"[english]DOTA_WearableType_Courier_Itsid_Bitsid_Arachnid"	"Courier Itsid Bitsid Arachnid"
"DOTA_WearableType_Player_Card"	"Player Card"
"[english]DOTA_WearableType_Player_Card"	"Player Card"
"DOTA_Item_Desc_Taunt_Beautiful_Snowangel"	"Crystal Maiden ทำนางฟ้าหิมะ! คุณจงเชื่อซะเถอะ!"
"[english]DOTA_Item_Desc_Taunt_Beautiful_Snowangel"	"Crystal Maiden makes a snowangel!  You better believe it!"
"DOTA_Item_Desc_Encore"	"เขาต้องการเพียงแค่ได้ยินเสียงเพลงที่เธอขับขานอีกสักครั้ง มีดสั้นเล่มนี้ได้ถูกมอบให้กับเขา และเขาเก็บรักษามันเอาไว้เพื่อใช้ปิดปากพวกที่คิดจะทำให้เสียงเพลงของเธอเงียบลง"
"[english]DOTA_Item_Desc_Encore"	"He only wanted to hear her song one more time. The dagger was gifted to him, and he keeps it with him to silence those who wish to silence her song."
"DOTA_Item_Taunt_Sharp_Blade"	"Taunt: Sharp Blade"
"[english]DOTA_Item_Taunt_Sharp_Blade"	"Taunt: Sharp Blade"
"DOTA_Item_Taunt__Shake_Your_Money_Maker"	"Taunt: Shake Your Money Maker"
"[english]DOTA_Item_Taunt__Shake_Your_Money_Maker"	"Taunt:  Shake Your Money Maker"
"DOTA_Item_Desc_Taunt__Shake_Your_Money_Maker"	"รับชม Pudge ในท่า \"Shakes his Money Maker\" ที่แม้แต่ศัตรูของเขายังไม่สามารถเบือนหน้าหนีได้!"
"[english]DOTA_Item_Desc_Taunt__Shake_Your_Money_Maker"	"Watch as Pudge \"Shakes his Money Maker\" while his foes cannot look away!"
