"lang"
{
"Language"	"dutch"
"DOTA_Item_Player_Card_QQQ"	"Spelerskaart: QQQ"
"[english]DOTA_Item_Player_Card_QQQ"	"Player Card: QQQ"
"DOTA_Item_Player_Card_Sansheng"	"Spelerskaart: Sansheng"
"[english]DOTA_Item_Player_Card_Sansheng"	"Player Card: Sansheng"
"DOTA_Item_Player_Card_Silent"	"Spelerskaart: Silent"
"[english]DOTA_Item_Player_Card_Silent"	"Player Card: Silent"
"DOTA_Item_Player_Card_Sockshka"	"Spelerskaart: Sockshka"
"[english]DOTA_Item_Player_Card_Sockshka"	"Player Card: Sockshka"
"DOTA_Item_Player_Card_Super"	"Spelerskaart: Super"
"[english]DOTA_Item_Player_Card_Super"	"Player Card: Super"
"DOTA_Item_Player_Card_Sylar"	"Spelerskaart: Sylar"
"[english]DOTA_Item_Player_Card_Sylar"	"Player Card: Sylar"
"DOTA_Item_Player_Card_TC"	"Spelerskaart: TC"
"[english]DOTA_Item_Player_Card_TC"	"Player Card: TC"
"DOTA_Item_Player_Card_Winter"	"Spelerskaart: Winter"
"[english]DOTA_Item_Player_Card_Winter"	"Player Card: Winter"
"DOTA_Item_Player_Card_X!!"	"Spelerskaart: X!!"
"[english]DOTA_Item_Player_Card_X!!"	"Player Card: X!!"
"DOTA_Item_Player_Card_XBOCT"	"Spelerskaart: XBOCT"
"[english]DOTA_Item_Player_Card_XBOCT"	"Player Card: XBOCT"
"DOTA_Item_Player_Card_Xtinct"	"Spelerskaart: Xtinct"
"[english]DOTA_Item_Player_Card_Xtinct"	"Player Card: Xtinct"
"DOTA_Item_Player_Card_YYF"	"Spelerskaart: YYF"
"[english]DOTA_Item_Player_Card_YYF"	"Player Card: YYF"
"DOTA_Item_Player_Card_Yamateh"	"Spelerskaart: Yamateh"
"[english]DOTA_Item_Player_Card_Yamateh"	"Player Card: Yamateh"
"DOTA_Item_Player_Card_Yao"	"Spelerskaart: Yao"
"[english]DOTA_Item_Player_Card_Yao"	"Player Card: Yao"
"DOTA_Item_Player_Card_Zhou"	"Spelerskaart: Zhou"
"[english]DOTA_Item_Player_Card_Zhou"	"Player Card: Zhou"
"DOTA_Item_Player_Card_ice"	"Spelerskaart: ice"
"[english]DOTA_Item_Player_Card_ice"	"Player Card: ice"
"DOTA_Item_Player_Card_iceiceice"	"Spelerskaart: iceiceice"
"[english]DOTA_Item_Player_Card_iceiceice"	"Player Card: iceiceice"
"DOTA_Item_Player_Card_rOtk"	"Spelerskaart: rOtk"
"[english]DOTA_Item_Player_Card_rOtk"	"Player Card: rOtk"
"DOTA_Item_Player_Card_syndereN"	"Spelerskaart: syndereN"
"[english]DOTA_Item_Player_Card_syndereN"	"Player Card: syndereN"
"DOTA_Item_Player_Card_universe"	"Spelerskaart: universe"
"[english]DOTA_Item_Player_Card_universe"	"Player Card: universe"
"DOTA_Item_Player_Card_xFreedom"	"Spelerskaart: xFreedom"
"[english]DOTA_Item_Player_Card_xFreedom"	"Player Card: xFreedom"
"DOTA_Item_Player_Card_xiao8"	"Spelerskaart: xiao8"
"[english]DOTA_Item_Player_Card_xiao8"	"Player Card: xiao8"
"DOTA_Item_Player_Card_xy"	"Spelerskaart: xy"
"[english]DOTA_Item_Player_Card_xy"	"Player Card: xy"
"DOTA_Item_Priestess_Crown"	"Priestess Crown"
"[english]DOTA_Item_Priestess_Crown"	"Priestess Crown"
"DOTA_Item_Pyre"	"Pyre"
"[english]DOTA_Item_Pyre"	"Pyre"
"DOTA_WearableType_Pennant"	"Wimpel"
"[english]DOTA_WearableType_Pennant"	"Pennant"
"DOTA_Item_Nexon_Starter_League"	"Nexon Starter League"
"[english]DOTA_Item_Nexon_Starter_League"	"Nexon Starter League"
"DOTA_Item_Nexon_Starter_League__ADMIN"	"Nexon Starter League - ADMIN"
"[english]DOTA_Item_Nexon_Starter_League__ADMIN"	"Nexon Starter League - ADMIN"
"DOTA_Item_Player_Card_AdmiralBulldog"	"Spelerskaart: AdmiralBulldog"
"[english]DOTA_Item_Player_Card_AdmiralBulldog"	"Player Card: AdmiralBulldog"
"DOTA_Item_Player_Card_Aui_2000"	"Spelerskaart: Aui_2000"
"[english]DOTA_Item_Player_Card_Aui_2000"	"Player Card: Aui_2000"
"DOTA_Item_Player_Card_Banana"	"Spelerskaart: Banana"
"[english]DOTA_Item_Player_Card_Banana"	"Player Card: Banana"
"DOTA_Item_Player_Card_Brax"	"Spelerskaart: Brax"
"[english]DOTA_Item_Player_Card_Brax"	"Player Card: Brax"
"DOTA_Item_Player_Card_Crazy"	"Spelerskaart: Crazy"
"[english]DOTA_Item_Player_Card_Crazy"	"Player Card: Crazy"
"DOTA_Item_Player_Card_EGM"	"Spelerskaart: EGM"
"[english]DOTA_Item_Player_Card_EGM"	"Player Card: EGM"
"DOTA_Item_Player_Card_Era"	"Spelerskaart: Era"
"[english]DOTA_Item_Player_Card_Era"	"Player Card: Era"
"DOTA_Item_Player_Card_FATA"	"Spelerskaart: FATA"
"[english]DOTA_Item_Player_Card_FATA"	"Player Card: FATA"
"DOTA_Item_Player_Card_Fly"	"Spelerskaart: Fly"
"[english]DOTA_Item_Player_Card_Fly"	"Player Card: Fly"
"DOTA_Item_Player_Card_FzFz"	"Spelerskaart: FzFz"
"[english]DOTA_Item_Player_Card_FzFz"	"Player Card: FzFz"
"DOTA_Item_Player_Card_H4nn1"	"Spelerskaart: H4nn1"
"[english]DOTA_Item_Player_Card_H4nn1"	"Player Card: H4nn1"
"DOTA_Item_Player_Card_Icy"	"Spelerskaart: Icy"
"[english]DOTA_Item_Player_Card_Icy"	"Player Card: Icy"
"DOTA_Item_Player_Card_Illidan"	"Spelerskaart: Illidan"
"[english]DOTA_Item_Player_Card_Illidan"	"Player Card: Illidan"
"DOTA_Item_Player_Card_KSi"	"Spelerskaart: KSi"
"[english]DOTA_Item_Player_Card_KSi"	"Player Card: KSi"
"DOTA_Item_Player_Card_Korok"	"Spelerskaart: Korok"
"[english]DOTA_Item_Player_Card_Korok"	"Player Card: Korok"
"DOTA_Item_Player_Card_Ling"	"Spelerskaart: Ling"
"[english]DOTA_Item_Player_Card_Ling"	"Player Card: Ling"
"DOTA_Item_Player_Card_Luo"	"Spelerskaart: Luo"
"[english]DOTA_Item_Player_Card_Luo"	"Player Card: Luo"
"DOTA_Item_Player_Card_N0tail"	"Spelerskaart: N0tail"
"[english]DOTA_Item_Player_Card_N0tail"	"Player Card: N0tail"
"DOTA_Item_Player_Card_NS"	"Spelerskaart: NS"
"[english]DOTA_Item_Player_Card_NS"	"Player Card: NS"
"DOTA_Item_Player_Card_S4"	"Spelerskaart: S4"
"[english]DOTA_Item_Player_Card_S4"	"Player Card: S4"
"DOTA_Item_Player_Card_Sag"	"Spelerskaart: Sag"
"[english]DOTA_Item_Player_Card_Sag"	"Player Card: Sag"
"DOTA_Item_Player_Card_TFG"	"Spelerskaart: TFG"
"[english]DOTA_Item_Player_Card_TFG"	"Player Card: TFG"
"DOTA_Item_Player_Card_Trixi"	"Spelerskaart: Trixi"
"[english]DOTA_Item_Player_Card_Trixi"	"Player Card: Trixi"
"DOTA_Item_Player_Card_Waytosexy"	"Spelerskaart: Waytosexy"
"[english]DOTA_Item_Player_Card_Waytosexy"	"Player Card: Waytosexy"
"DOTA_Item_Player_Card_dabeliuteef"	"Spelerskaart: dabeliuteef"
"[english]DOTA_Item_Player_Card_dabeliuteef"	"Player Card: dabeliuteef"
"DOTA_Item_Player_Card_fogged"	"Spelerskaart: fogged"
"[english]DOTA_Item_Player_Card_fogged"	"Player Card: fogged"
"DOTA_Item_Player_Card_ky.xy"	"Spelerskaart: ky.xy"
"[english]DOTA_Item_Player_Card_ky.xy"	"Player Card: ky.xy"
"DOTA_Item_Player_Card_net"	"Spelerskaart: net"
"[english]DOTA_Item_Player_Card_net"	"Player Card: net"
"DOTA_Item_Player_Card_ohayo"	"Spelerskaart: ohayo"
"[english]DOTA_Item_Player_Card_ohayo"	"Player Card: ohayo"
"DOTA_Item_Player_Card_paS"	"Spelerskaart: paS"
"[english]DOTA_Item_Player_Card_paS"	"Player Card: paS"
"DOTA_Item_Player_Card_qojqva"	"Spelerskaart: qojqva"
"[english]DOTA_Item_Player_Card_qojqva"	"Player Card: qojqva"
"DOTA_Item_Player_Card_sneyking"	"Spelerskaart: sneyking"
"[english]DOTA_Item_Player_Card_sneyking"	"Player Card: sneyking"
"DOTA_Item_Sigil_of_the_Steppe"	"Sigil of the Steppe"
"[english]DOTA_Item_Sigil_of_the_Steppe"	"Sigil of the Steppe"
"DOTA_Item_Spaulder_of_the_Steppe"	"Spaulder of the Steppe"
"[english]DOTA_Item_Spaulder_of_the_Steppe"	"Spaulder of the Steppe"
"DOTA_Item_Sweep_of_the_Steppe"	"Sweep of the Steppe"
"[english]DOTA_Item_Sweep_of_the_Steppe"	"Sweep of the Steppe"
"DOTA_Set_Acolyte_of_Clasz"	"Acolyte of Clasz"
"[english]DOTA_Set_Acolyte_of_Clasz"	"Acolyte of Clasz"
"DOTA_Set_Arms_of_the_Deep_Vault_Guardian"	"Arms of the Deep Vault Guardian"
"[english]DOTA_Set_Arms_of_the_Deep_Vault_Guardian"	"Arms of the Deep Vault Guardian"
"DOTA_Set_Remains_of_the_Dreadknight"	"Remains of the Dreadknight"
"[english]DOTA_Set_Remains_of_the_Dreadknight"	"Remains of the Dreadknight"
"DOTA_Set_Tools_of_the_Mad_Harvester_Set"	"Tools of the Mad Harvester-set"
"[english]DOTA_Set_Tools_of_the_Mad_Harvester_Set"	"Tools of the Mad Harvester Set"
"DOTA_Set_Warrior_of_the_Steppe"	"Warrior of the Steppe"
"[english]DOTA_Set_Warrior_of_the_Steppe"	"Warrior of the Steppe"
"DOTA_Item_Dark_Ruin_Gaze"	"Dark Ruin Gaze"
"[english]DOTA_Item_Dark_Ruin_Gaze"	"Dark Ruin Gaze"
"DOTA_Item_Desc_Team_Liquid"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Team_Liquid"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Elder_Bark"	"Elder Bark"
"[english]DOTA_Item_Elder_Bark"	"Elder Bark"
"DOTA_Item_Familiar_of_the_Great_Grey"	"Familiar of the Great Grey"
"[english]DOTA_Item_Familiar_of_the_Great_Grey"	"Familiar of the Great Grey"
"DOTA_Item_Form_of_the_Great_Grey"	"Form of the Great Grey"
"[english]DOTA_Item_Form_of_the_Great_Grey"	"Form of the Great Grey"
"DOTA_Item_Form_of_the_Great_Grey_Set"	"Form of the Great Grey-set"
"[english]DOTA_Item_Form_of_the_Great_Grey_Set"	"Form of the Great Grey Set"
"DOTA_Item_Furnace"	"Furnace"
"[english]DOTA_Item_Furnace"	"Furnace"
"DOTA_Item_Gauntlets_of_the_Crypt_Guardian"	"Gauntlets of the Crypt Guardian"
"[english]DOTA_Item_Gauntlets_of_the_Crypt_Guardian"	"Gauntlets of the Crypt Guardian"
"DOTA_Item_Girdle_of_the_Nimble_Edge"	"Girdle of the Nimble Edge"
"[english]DOTA_Item_Girdle_of_the_Nimble_Edge"	"Girdle of the Nimble Edge"
"DOTA_Item_Gloves_of_Retribution"	"Gloves of Retribution"
"[english]DOTA_Item_Gloves_of_Retribution"	"Gloves of Retribution"
"DOTA_Item_Hellstrider"	"Hellstrider"
"[english]DOTA_Item_Hellstrider"	"Hellstrider"
"DOTA_Item_Helm_of_Retribution"	"Helm of Retribution"
"[english]DOTA_Item_Helm_of_Retribution"	"Helm of Retribution"
"DOTA_Item_Helm_of_the_Nimble_Edge"	"Helm of the Nimble Edge"
"[english]DOTA_Item_Helm_of_the_Nimble_Edge"	"Helm of the Nimble Edge"
"DOTA_Item_Helm_of_the_Twisted_Arc"	"Helm of the Twisted Arc"
"[english]DOTA_Item_Helm_of_the_Twisted_Arc"	"Helm of the Twisted Arc"
"DOTA_Item_Horns_of_the_Crypt_Guardian"	"Horns of the Crypt Guardian"
"[english]DOTA_Item_Horns_of_the_Crypt_Guardian"	"Horns of the Crypt Guardian"
"DOTA_Item_Housemark_of_the_Great_Grey"	"Housemark of the Great Grey"
"[english]DOTA_Item_Housemark_of_the_Great_Grey"	"Housemark of the Great Grey"
"DOTA_Item_Leaf_of_the_Nimble_Edge"	"Leaf of the Nimble Edge"
"[english]DOTA_Item_Leaf_of_the_Nimble_Edge"	"Leaf of the Nimble Edge"
"DOTA_Item_Nimble_Edge_Set"	"Nimble Edge-set"
"[english]DOTA_Item_Nimble_Edge_Set"	"Nimble Edge Set"
"DOTA_Item_Pauldron_of_the_Nimble_Edge"	"Pauldron of the Nimble Edge"
"[english]DOTA_Item_Pauldron_of_the_Nimble_Edge"	"Pauldron of the Nimble Edge"
"DOTA_Item_Pauldrons_of_Retribution"	"Pauldrons of Retribution"
"[english]DOTA_Item_Pauldrons_of_Retribution"	"Pauldrons of Retribution"
"DOTA_Item_Pauldrons_of_the_Crypt_Guardian"	"Pauldrons of the Crypt Guardian"
"[english]DOTA_Item_Pauldrons_of_the_Crypt_Guardian"	"Pauldrons of the Crypt Guardian"
"DOTA_Item_Plates_of_Sundering"	"Plates of Sundering"
"[english]DOTA_Item_Plates_of_Sundering"	"Plates of Sundering"
"DOTA_Item_Rack_of_Sundering"	"Rack of Sundering"
"[english]DOTA_Item_Rack_of_Sundering"	"Rack of Sundering"
"DOTA_Item_Roots_of_Sundering"	"Roots of Sundering"
"[english]DOTA_Item_Roots_of_Sundering"	"Roots of Sundering"
"DOTA_Item_Royal_Cape_of_the_Great_Grey"	"Royal Cape of the Great Grey"
"[english]DOTA_Item_Royal_Cape_of_the_Great_Grey"	"Royal Cape of the Great Grey"
"DOTA_Item_Shagbark"	"Shagbark"
"[english]DOTA_Item_Shagbark"	"Shagbark"
"DOTA_Item_Sigil_Belt_of_the_Great_Grey"	"Sigil Belt of the Great Grey"
"[english]DOTA_Item_Sigil_Belt_of_the_Great_Grey"	"Sigil Belt of the Great Grey"
"DOTA_Item_Spellbinders_Catalytic_Mantle"	"Spellbinder's Catalytic Mantle"
"[english]DOTA_Item_Spellbinders_Catalytic_Mantle"	"Spellbinder's Catalytic Mantle"
"DOTA_Item_Spellbinders_Forgotten_Greatstaff"	"Spellbinder's Forgotten Greatstaff"
"[english]DOTA_Item_Spellbinders_Forgotten_Greatstaff"	"Spellbinder's Forgotten Greatstaff"
"DOTA_Item_Spellbinders_Mask_of_Shaping"	"Spellbinder's Mask of Shaping"
"[english]DOTA_Item_Spellbinders_Mask_of_Shaping"	"Spellbinder's Mask of Shaping"
"DOTA_Item_Spellbinders_Tattered_Cloak"	"Spellbinder's Tattered Cloak"
"[english]DOTA_Item_Spellbinders_Tattered_Cloak"	"Spellbinder's Tattered Cloak"
"DOTA_Item_Staff_of_Retribution"	"Staff of Retribution"
"[english]DOTA_Item_Staff_of_Retribution"	"Staff of Retribution"
"DOTA_Item_Tail_of_Sundering"	"Tail of Sundering"
"[english]DOTA_Item_Tail_of_Sundering"	"Tail of Sundering"
"DOTA_Item_Team_Pennant_Liquid"	"Team Liquid"
"[english]DOTA_Item_Team_Pennant_Liquid"	"Team Liquid"
"DOTA_Item_The_Spellbinders_Shape_Set"	"The Spellbinder's Shape-set"
"[english]DOTA_Item_The_Spellbinders_Shape_Set"	"The Spellbinder's Shape Set"
"DOTA_Item_The_Thorns_of_Sundering_Set"	"The Thorns of Sundering-set"
"[english]DOTA_Item_The_Thorns_of_Sundering_Set"	"The Thorns of Sundering Set"
"DOTA_Item_The_Twisted_Arc"	"The Twisted Arc"
"[english]DOTA_Item_The_Twisted_Arc"	"The Twisted Arc"
"DOTA_Item_The_Twisted_Arc_Set"	"The Twisted Arc-set"
"[english]DOTA_Item_The_Twisted_Arc_Set"	"The Twisted Arc Set"
"DOTA_Item_Tribal_Stone_Edge"	"Tribal Stone Edge"
"[english]DOTA_Item_Tribal_Stone_Edge"	"Tribal Stone Edge"
"DOTA_Item_Tribal_Stone_Horns"	"Tribal Stone Horns"
"[english]DOTA_Item_Tribal_Stone_Horns"	"Tribal Stone Horns"
"DOTA_Item_Tribal_Stone_Pauldron"	"Tribal Stone Pauldron"
"[english]DOTA_Item_Tribal_Stone_Pauldron"	"Tribal Stone Pauldron"
"DOTA_Item_Tribal_Stone_Set"	"Tribal Stone-set"
"[english]DOTA_Item_Tribal_Stone_Set"	"Tribal Stone Set"
"DOTA_Item_Tribal_Stone_Vambrace"	"Tribal Stone Vambrace"
"[english]DOTA_Item_Tribal_Stone_Vambrace"	"Tribal Stone Vambrace"
"DOTA_Item_Wings_of_Retribution"	"Wings of Retribution"
"[english]DOTA_Item_Wings_of_Retribution"	"Wings of Retribution"
"DOTA_Item_Yonexs_Rage"	"Yonex's Rage"
"[english]DOTA_Item_Yonexs_Rage"	"Yonex's Rage"
"DOTA_Item_bristelback_back"	"bristelback_back"
"[english]DOTA_Item_bristelback_back"	"bristelback_back"
"DOTA_Item_bristelback_bracer"	"bristelback_bracer"
"[english]DOTA_Item_bristelback_bracer"	"bristelback_bracer"
"DOTA_Item_bristelback_head"	"bristelback_head"
"[english]DOTA_Item_bristelback_head"	"bristelback_head"
"DOTA_Item_bristelback_necklace"	"bristelback_necklace"
"[english]DOTA_Item_bristelback_necklace"	"bristelback_necklace"
"DOTA_Item_bristelback_weapon"	"bristelback_weapon"
"[english]DOTA_Item_bristelback_weapon"	"bristelback_weapon"
"DOTA_Set_Armored_Exoskeleton"	"Armored Exoskeleton"
"[english]DOTA_Set_Armored_Exoskeleton"	"Armored Exoskeleton"
"DOTA_Set_Arms_of_Retribution"	"Arms of Retribution"
"[english]DOTA_Set_Arms_of_Retribution"	"Arms of Retribution"
"DOTA_Set_Crypt_Guardian"	"Crypt Guardian"
"[english]DOTA_Set_Crypt_Guardian"	"Crypt Guardian"
"DOTA_Set_Dark_Ruin_Set"	"Dark Ruin-set"
"[english]DOTA_Set_Dark_Ruin_Set"	"Dark Ruin Set"
"DOTA_Set_The_Nimble_Edge"	"The Nimble Edge"
"[english]DOTA_Set_The_Nimble_Edge"	"The Nimble Edge"
"DOTA_Set_The_Spellbinders_Shape"	"The Spellbinder's Shape"
"[english]DOTA_Set_The_Spellbinders_Shape"	"The Spellbinder's Shape"
"DOTA_Set_The_Thorns_of_Sundering"	"The Thorns of Sundering"
"[english]DOTA_Set_The_Thorns_of_Sundering"	"The Thorns of Sundering"
"DOTA_Set_The_Tribal_Stone"	"The Tribal Stone"
"[english]DOTA_Set_The_Tribal_Stone"	"The Tribal Stone"
"DOTA_Set_The_Twisted_Arc"	"The Twisted Arc"
"[english]DOTA_Set_The_Twisted_Arc"	"The Twisted Arc"
"DOTA_WearableType_Chitin"	"Chitine"
"[english]DOTA_WearableType_Chitin"	"Chitin"
"DOTA_WearableType_Roots"	"Wortels"
"[english]DOTA_WearableType_Roots"	"Roots"
"DOTA_WearableType_Shapeshift"	"Shapeshift"
"[english]DOTA_WearableType_Shapeshift"	"Shapeshift"
"DOTA_WearableType_Whip"	"Zweep"
"[english]DOTA_WearableType_Whip"	"Whip"
"DOTA_WearableType_Wolf"	"Wolf"
"[english]DOTA_WearableType_Wolf"	"Wolf"
"DOTA_WearableType_iG_Courier"	"iG-koerier"
"[english]DOTA_WearableType_iG_Courier"	"iG Courier"
"DOTA_Item_Desc_Copy_of_Earthshakers_Totem"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_Copy_of_Earthshakers_Totem"	"This new item has no description."
"DOTA_Item_Desc_Team_Alliance"	"Toon je steun voor Team Alliance door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels van Team Alliance kunnen worden gecombineerd met andere wimpels van Team Alliance om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Team_Alliance"	"Show your support for Team Alliance by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Team Alliance pennants can be combined with other Team Alliance pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_Team_Dignitas"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Team_Dignitas"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Desc_Team_LGDInt"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Team_LGDInt"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Flaming_Blade"	"Flaming Blade"
"[english]DOTA_Item_Flaming_Blade"	"Flaming Blade"
"DOTA_Item_Hook_Bracer"	"Hook Bracer"
"[english]DOTA_Item_Hook_Bracer"	"Hook Bracer"
"DOTA_Item_NightHunters_Belt"	"NightHunters Belt"
"[english]DOTA_Item_NightHunters_Belt"	"NightHunters Belt"
"DOTA_Item_NightHunters_Bracers"	"NightHunters Bracers"
"[english]DOTA_Item_NightHunters_Bracers"	"NightHunters Bracers"
"DOTA_Item_NightHunters_Tail"	"NightHunters Tail"
"[english]DOTA_Item_NightHunters_Tail"	"NightHunters Tail"
"DOTA_Item_NightHunters_Wings"	"NightHunters Wings"
"[english]DOTA_Item_NightHunters_Wings"	"NightHunters Wings"
"DOTA_Item_NightHunters_helmet"	"NightHunters helmet"
"[english]DOTA_Item_NightHunters_helmet"	"NightHunters helmet"
"DOTA_Item_Peace_Maker"	"Peace Maker"
"[english]DOTA_Item_Peace_Maker"	"Peace Maker"
"DOTA_Item_Team_Pennant_Alliance"	"Teamwimpel: Alliance"
"[english]DOTA_Item_Team_Pennant_Alliance"	"Team Pennant: Alliance"
"DOTA_Item_Team_Pennant_Dignitas"	"Team Dignitas"
"[english]DOTA_Item_Team_Pennant_Dignitas"	"Team Dignitas"
"DOTA_Item_Team_Pennant_LGDInt"	"Team LGD.Int"
"[english]DOTA_Item_Team_Pennant_LGDInt"	"Team LGD.Int"
"DOTA_WearableType_Passport_Fantasy_Team"	"Compendium-droomteam"
"[english]DOTA_WearableType_Passport_Fantasy_Team"	"Compendium Fantasy Team"
"DOTA_WearableType_Tattoos"	"Tatoeages"
"[english]DOTA_WearableType_Tattoos"	"Tattoos"
"DOTA_WearableType_Fantasy_Team_Tool"	"Droomteamtool"
"[english]DOTA_WearableType_Fantasy_Team_Tool"	"Fantasy Team Tool"
"DOTA_Item_Desc_Team_Fnatic"	"Toon je steun voor een team door deze teamwimpel te kopen! Je kunt het in het 'fanvak' uitrusten om andere toeschouwers te laten zien voor wie je bent. Je kunt het ook upgraden als je echt voor 100% achter ze staat! Daarnaast kun je met het uitrusten van een wimpel items krijgen terwijl je de wedstrijden van je team bij door Valve ondersteunde toernooien live toeschouwt. Wimpels kunnen worden gecombineerd met andere wimpels om het fanlevel van je teamwimpel te upgraden. Het level van je teamwimpel zal de totale fanwaarde van het team dat je toeschouwt verhogen."
"[english]DOTA_Item_Desc_Team_Fnatic"	"Show your support for a team by buying this Team Pennant! Equip it in the 'fan slot' of your Player Loadout to show other spectators who you're rooting for. Upgrade it to show you mean business! In addition, equipping a pennant makes you eligible for item drops while you spectate your team's matches live during Valve supported tournaments.  Pennants can be combined with other pennants to upgrade your Team Pennant fan level.  The level of your Team Pennant will increase the total fan value of the team when you are spectating a Tournament match."
"DOTA_Item_Izoku"	"Izoku"
"[english]DOTA_Item_Izoku"	"Izoku"
"DOTA_WearableType_Hair_Tie"	"Haarband"
"[english]DOTA_WearableType_Hair_Tie"	"Hair Tie"
"DOTA_WearableType_Headband"	"Hoofdband"
"[english]DOTA_WearableType_Headband"	"Headband"
"DOTA_Item_Desc_Emerald_Frenzy_Amulet"	"Je weet hoe het gaat: Je ontmoet enkele mensen die graag vechten, je vecht tegen hen en houdt hun beste delen voor jezelf!"
"[english]DOTA_Item_Desc_Emerald_Frenzy_Amulet"	"You know how it goes: you meet some people who like to fight, you fight them, and you keep their best bits for yourself!"
"DOTA_Item_Desc_Emerald_Frenzy_Armlet"	"Goed voor het mijnen. Perfect voor het uitdelen van klappen."
"[english]DOTA_Item_Desc_Emerald_Frenzy_Armlet"	"Good for mining. Great for punching."
"DOTA_Item_Desc_Emerald_Frenzy_Flail"	"Laat ze groen zien van jaloezie voor ze doorweekt zijn in rood!"
"[english]DOTA_Item_Desc_Emerald_Frenzy_Flail"	"Make 'em see green before they're soaked in red!"
"DOTA_Item_Desc_Emerald_Frenzy_Helmet"	"Een stekelige rug kan geweldig zijn voor een gevecht, maar in de smaragdmijn heb je ook een hard hoofd nodig."
"[english]DOTA_Item_Desc_Emerald_Frenzy_Helmet"	"A prickly back might be great for a fight, but down in an emerald mine you'll need a hard head too."
"DOTA_Item_Desc_Underwater"	"Onder de golven schuilen onbekende krachten."
"[english]DOTA_Item_Desc_Underwater"	"Beneath the waves are powers unknown."
"DOTA_Item_Dress_from_the_Gloom"	"Dress from the Gloom"
"[english]DOTA_Item_Dress_from_the_Gloom"	"Dress from the Gloom"
"DOTA_Item_Emerald_Frenzy_Amulet"	"Emerald Frenzy Amulet"
"[english]DOTA_Item_Emerald_Frenzy_Amulet"	"Emerald Frenzy Amulet"
"DOTA_Item_Emerald_Frenzy_Flail"	"Emerald Frenzy Flail"
